record_id,headword_raw_2007,headword_unicode_compat,surface_2013_reconciled,primary_surface_2013_reconciled,variants_2013_reconciled_json,record_type,parent_headword_2013_reconciled,grammatical_label_raw,tone_annotation_raw,gloss_es,entry_line_raw_2007,continuation_raw_2007,printed_page,pdf_page_2007,column,source_section,source_id,source_edition_extracted,target_edition,reconciliation_status,dialect_scope,extraction_status
PICKETT-ZE-1363,riaana,riaana,riaana,riaana,"[""riaana""]",ENTRY,,,[b.a],"quedarse, permanecer","riaana [b.a] quedarse, permanecer",,27,41,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1364,riaana’,riaana’,riaanaꞌ,riaanaꞌ,"[""riaanaꞌ""]",ENTRY,,,,"barbecharse, limpiarse el terreno, rozarse","riaana’ barbecharse, limpiarse el terreno,",rozarse,27,41,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1365,rianda,rianda,rianda,rianda,"[""rianda""]",ENTRY,,,,"enfriarse; sanar, curarse","rianda enfriarse; sanar, curarse",,27,41,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1366,riaanda’,riaanda’,riaandaꞌ,riaandaꞌ,"[""riaandaꞌ""]",ENTRY,,,,olvidarse,riaanda’ olvidarse,,27,41,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1367,riaande,riaande,riaande,riaande,"[""riaande""]",ENTRY,,,[b.a],tener los ojos saltones,riaande [b.a] tener los ojos saltones,,27,41,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1368,riaande’,riaande’,riaandeꞌ,riaandeꞌ,"[""riaandeꞌ""]",ENTRY,,,,cocerse maíz (para tortillas),riaande’ cocerse maíz (para tortillas),,27,41,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1369,riaani’,riaani’,riaaniꞌ,riaaniꞌ,"[""riaaniꞌ""]",ENTRY,,,,aclararse,riaani’ aclararse,,27,41,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1370,riaapa,riaapa,riaapa,riaapa,"[""riaapa""]",ENTRY,,,[b.a],"desaparecer a la vista, taparse por completo, cubrirse por completo","riaapa [b.a] desaparecer a la vista, taparse","por completo, cubrirse por completo",27,41,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1371,riaapa’,riaapa’,riaapaꞌ,riaapaꞌ,"[""riaapaꞌ""]",ENTRY,,,,"cuidarse, guardarse, custodiarse","riaapa’ cuidarse, guardarse, custodiarse",,27,41,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1372,riaapa biaani’,riaapa biaani’,riaapa biaaniꞌ,riaapa biaaniꞌ,"[""riaapa biaaniꞌ""]",SUBENTRY,riaapaꞌ,,,velar a un difunto,riaapa biaani’ velar a un difunto,,27,41,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1373,riapi nisa,riapi nisa,riapi nisa,riapi nisa,"[""riapi nisa""]",ENTRY,,,,relampaguear,riapi nisa relampaguear,,27,41,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1374,ria’qui’,ria’qui’,riaꞌquiꞌ,riaꞌquiꞌ,"[""riaꞌquiꞌ""]",ENTRY,,,,quemarse (cosa),ria’qui’ quemarse (cosa),,27,41,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1375,ria’ri’,ria’ri’,riaꞌriꞌ,riaꞌriꞌ,"[""riaꞌriꞌ""]",ENTRY,,,,lavarse,ria’ri’ lavarse,,27,41,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1376,riasa,riasa,riasa,riasa,"[""riasa""]",ENTRY,,,,levantarse,riasa levantarse,,27,41,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1377,riasa caanda’,riasa caanda’,riasa caandaꞌ,riasa caandaꞌ,"[""riasa caandaꞌ""]",SUBENTRY,riasa,,,ser sonámbulo,riasa caanda’ ser sonámbulo,,27,41,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1378,riasa ndi’,riasa ndi’,riasa ndiꞌ,riasa ndiꞌ,"[""riasa ndiꞌ""]",ENTRY,,,,levantarse rápidamente,riasa ndi’ [b-a] levantarse rápidamente,,27,41,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1379,riaxa,riaxa,riaxa,riaxa,"[""riaxa""]",ENTRY,,,,"ser pagado, recibir dinero, cobrar; cubrirse; (cuenta)","riaxa ser pagado, recibir dinero, cobrar;",cubrirse; (cuenta),28,42,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1380,riaaxha,riaaxha,riaaxha,riaaxha,"[""riaaxha""]",ENTRY,,,[b.a],"arrancarse, quitarse; arremeterse","riaaxha [b.a] arrancarse, quitarse;",arremeterse,28,42,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1381,riaya,riaya,riaya,riaya,"[""riaya""]",ENTRY,,,,"dispersarse, desmoronarse","riaya dispersarse, desmoronarse",,28,42,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1382,riaazi’,riaazi’,riaaziꞌ,riaaziꞌ,"[""riaaziꞌ""]",ENTRY,,,,"meterse, hundirse, sumergirse, penetrarse; repartirse","riaazi’ meterse, hundirse, sumergirse,",penetrarse; repartirse,28,42,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
